"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
0.92250615,0.43529105,0.914371,0.15295829,0.75296056,0.2235428,0.57414144,0.6666255,0.623327,0.6399223,0.17763086,0.8629509,0.54382265,0.8191153,0.6828832,0.72585934,0.77823156,0.67754924,0.41952074,0.5171081,0.45787123,0.5574316,0.7677192,0.456295,0.6877608,0.10968056,0.6768556,0.40945658,0.00012966082,0.0
0.9199131,0.43374345,0.9388801,0.3522039,0.75296676,0.2667176,0.5669422,0.6727672,0.5687271,0.6747271,0.26416948,0.8551304,0.35820132,0.8274531,0.5082219,0.7129165,0.8015878,0.6993623,0.56979424,0.5190383,0.45609382,0.53424895,0.76947147,0.47928426,0.68778604,0.2272399,0.6511702,0.39488322,0.0007740751,0.0
0.9756707,0.40793794,0.881298,0.24459082,0.7266725,0.20523131,0.5612613,0.663618,0.52972245,0.69019204,0.19939849,0.84466517,0.69278204,0.814258,0.582694,0.8067454,0.802639,0.5731797,0.516406,0.52581185,0.4610904,0.55248386,0.7714806,0.5794029,0.7960448,0.25482136,0.65098935,0.41399178,0.0077796495,0.0
0.0620507,0.83644634,0.046440363,0.662115,0.26179343,0.090093896,0.30896518,0.979389,0.4312026,0.45581868,0.46393102,0.57210445,0.64464235,0.5930538,0.5385199,0.4809663,0.43041077,0.36133635,0.5373804,0.58995783,0.4920631,0.39234972,0.72558546,0.4695292,0.97760713,0.23492314,0.77056307,0.46546406,0.012964785,1.0
0.9644876,0.39980847,0.8766451,0.20544538,0.7261123,0.20731741,0.56494534,0.66649884,0.6333291,0.6424416,0.22142205,0.873099,0.47259462,0.844901,0.7624913,0.71083367,0.80251896,0.64486104,0.48853168,0.52311236,0.4583345,0.52441955,0.7726651,0.55742663,0.7562582,0.27754286,0.6505825,0.41647545,0.020745732,0.0
0.9750755,0.41332346,0.8820917,0.22665825,0.7276548,0.20609722,0.56045985,0.66810316,0.6470431,0.64908326,0.15063225,0.8252749,0.27561307,0.85175306,0.76503384,0.7431468,0.7856613,0.72608143,0.52181184,0.5056005,0.45646095,0.5241779,0.7738105,0.5044196,0.7920301,0.1545869,0.656215,0.41373852,0.00012966082,0.0
0.9561101,0.38700297,0.87112564,0.29663634,0.7699252,0.40018892,0.54704744,0.68917286,0.6131988,0.6711068,0.159064,0.83375347,0.51501065,0.82090634,0.7631952,0.8384518,0.74921215,0.79581684,0.41134977,0.53982186,0.4631136,0.5352675,0.7651165,0.6195376,0.74554783,0.22674711,0.6560132,0.42347148,0.03564376,0.0
0.97280705,0.42696497,0.8857348,0.3532054,0.74828774,0.24510363,0.5616118,0.66773194,0.6451333,0.66441435,0.16655922,0.72209615,0.7650722,0.89420015,0.5748584,0.7919156,0.7878414,0.7417716,0.43373832,0.5115671,0.45280138,0.50275195,0.77003795,0.35295182,0.7939931,0.21558899,0.65170175,0.4132868,0.0045251627,0.0
0.8864507,0.45378155,0.92033356,0.26605487,0.7482616,0.2367494,0.5752592,0.6595248,0.6368513,0.7164396,0.2199027,0.81485796,0.40887874,0.7640714,0.7220701,0.7577786,0.79011774,0.6533147,0.40467465,0.53271466,0.447144,0.4847183,0.7820394,0.49728847,0.64956933,0.26940933,0.6016875,0.36823297,0.0034995456,0.0
0.91839325,0.43089056,0.99760956,0.4717593,0.72180086,0.31568742,0.5512294,0.679372,0.59164816,0.68691844,0.20812432,0.87879395,0.5376786,0.76080996,0.32318678,0.741626,0.80243766,0.76083666,0.6220255,0.52598757,0.45890343,0.5787722,0.7620481,0.5497627,0.69928825,0.37755346,0.6551863,0.39381334,9.854222e-05,0.0
0.9188237,0.48739803,0.8027088,0.32814637,0.7788404,0.23008022,0.5726271,0.6685603,0.6293303,0.7069103,0.28068143,0.81781596,0.5048259,0.6415149,0.6256266,0.8393711,0.8473703,0.88633275,0.48832095,0.561349,0.4465606,0.4952342,0.7753296,0.19557299,0.6775312,0.1973627,0.67752624,0.35796624,0.00031118598,0.0
0.9282229,0.41022938,0.91360533,0.1988357,0.74483865,0.2739208,0.56764126,0.6690422,0.54792315,0.6769268,0.08909858,0.7951694,0.5428603,0.7854672,0.49603447,0.79101264,0.80501974,0.58373356,0.57902974,0.5331767,0.45802853,0.54029006,0.77221465,0.28275055,0.72876227,0.25225306,0.6425144,0.3861957,0.013129455,0.0
0.8087574,0.44515684,0.9492533,0.4652062,0.7338917,0.30849746,0.53051186,0.56416273,0.6749822,0.72492945,0.20017084,0.674405,0.52401656,0.8656097,0.73588324,0.81329626,0.8114143,0.80731386,0.5007768,0.40733707,0.5653745,0.4399147,0.83273727,0.4821117,0.74053043,0.380716,0.75804484,0.34152806,0.007602014,0.0
0.9182098,0.42917213,0.9018671,0.14314702,0.75865257,0.2369998,0.57153076,0.66907185,0.6444541,0.64492685,0.10030906,0.7961827,0.242982,0.83494455,0.72306657,0.7446389,0.77256566,0.71897817,0.45429158,0.51072854,0.45649192,0.5380376,0.7684989,0.29860657,0.69399875,0.120113775,0.6641658,0.4058503,0.00012966082,0.0
0.91059214,0.37981835,0.88835853,0.18010676,0.67809105,0.2838606,0.5945876,0.656991,0.48533964,0.6950069,0.117505535,0.7853877,0.64939713,0.7796858,0.4907605,0.72996277,0.8041332,0.7089557,0.49714202,0.50944555,0.45082346,0.5249054,0.8007588,0.45161265,0.75270116,0.2583043,0.6582691,0.3539216,0.08199751,0.0
0.9207233,0.432338,0.91690075,0.14949615,0.7500533,0.229907,0.5720765,0.6696702,0.6173799,0.645275,0.295922,0.8749489,0.39841264,0.8358475,0.6072712,0.7356649,0.77439225,0.71817726,0.44166437,0.5147198,0.4589685,0.5618219,0.7687045,0.47913864,0.6750285,0.10399076,0.675997,0.40803692,0.00012966082,0.0
0.91446877,0.4464125,0.9125171,0.2661644,0.7492069,0.2639497,0.56212294,0.6641274,0.57312346,0.6652341,0.26245415,0.8374684,0.3440412,0.8206215,0.6221886,0.79963374,0.7898504,0.7260213,0.4620857,0.50950146,0.4668205,0.46512058,0.7824163,0.3697723,0.65071046,0.30259225,0.679795,0.4235268,0.0014236758,0.0
0.868186,0.45767817,0.8823275,0.36340654,0.7167731,0.25193694,0.55226856,0.69728863,0.59125286,0.6703104,0.07775805,0.7991133,0.11413431,0.87866336,0.6087934,0.735423,0.82830346,0.69417083,0.5344945,0.5098012,0.45567945,0.5121325,0.7784857,0.44520715,0.6813571,0.2368513,0.6813568,0.41675583,0.0053770347,0.0
0.92072487,0.43247008,0.9169414,0.14945623,0.7501956,0.2299638,0.5721365,0.66960615,0.6169205,0.6452196,0.296726,0.8765805,0.40805632,0.8352618,0.60634184,0.7354875,0.7742688,0.71754116,0.44161692,0.5149133,0.45898435,0.562149,0.76867104,0.47946885,0.67536205,0.10394268,0.67603755,0.40805784,0.00012966082,0.0
0.97550863,0.39291286,0.8968647,0.16561933,0.71118003,0.22953169,0.5513872,0.6706002,0.6168929,0.66101015,0.16998526,0.87001103,0.5061275,0.81371874,0.6299267,0.6196486,0.81703097,0.7311248,0.45858642,0.49167445,0.44416723,0.4613088,0.7858933,0.5111344,0.71987045,0.24121436,0.65890354,0.41471267,0.0012784557,0.0
0.84776765,0.36922967,0.9689066,0.4722286,0.8053053,0.23431535,0.5315494,0.67449725,0.64142954,0.6979455,0.32552737,0.7582155,0.71255666,0.86005557,0.4186061,0.7777603,0.80618393,0.7248489,0.45029768,0.4723004,0.4486242,0.52566886,0.74327064,0.4922279,0.57607096,0.26639193,0.6805136,0.37941843,0.0,0.0
0.96565604,0.4150672,0.8961171,0.35963708,0.7360455,0.259452,0.5593046,0.67463607,0.5967435,0.6743152,0.26163876,0.872976,0.34399146,0.83881056,0.46357185,0.7455421,0.79277223,0.68051904,0.4497244,0.509494,0.45566595,0.51590425,0.77540886,0.47759488,0.76473993,0.20684302,0.6554719,0.4137908,0.0075942343,0.0
0.9672917,0.42161047,0.9220449,0.43631828,0.7264869,0.2672939,0.55297816,0.67620856,0.5811654,0.69220716,0.23580986,0.8653099,0.42603388,0.81747484,0.41587496,0.808241,0.7725274,0.73876154,0.3999759,0.50832796,0.45865616,0.5443767,0.7754514,0.5385176,0.750638,0.30356225,0.6555414,0.41463318,0.0015494468,0.0
0.90560085,0.45004517,0.9356289,0.3274033,0.7435423,0.2551128,0.5701317,0.66831267,0.5882983,0.690615,0.26857418,0.88421077,0.5440248,0.8015521,0.45607892,0.73109674,0.78386635,0.7139404,0.5769435,0.5255501,0.45307755,0.5232745,0.7692868,0.5382998,0.67427915,0.16615921,0.59701794,0.3338044,0.0014547944,0.0
0.8863099,0.4307596,0.90818894,0.35553506,0.78657264,0.23368907,0.57170457,0.66912496,0.53574795,0.68161535,0.061293937,0.7896653,0.41373688,0.8347717,0.51752955,0.8220248,0.7538147,0.7095552,0.3528964,0.49940184,0.45529574,0.5048627,0.7642579,0.3375277,0.7677018,0.26968405,0.6327216,0.44266286,0.0040259687,0.0
0.8946564,0.4090879,0.93152416,0.28813893,0.77005553,0.2846931,0.55530113,0.68316144,0.6149112,0.6575991,0.13847321,0.83741844,0.2790659,0.8123819,0.3479455,0.76925075,0.777471,0.7326371,0.46500194,0.5217522,0.45461127,0.506762,0.767215,0.2332045,0.81152326,0.22193743,0.6732813,0.41574678,0.0028914362,0.0
0.92869455,0.42873067,0.88590425,0.21920758,0.80043495,0.3876942,0.56273925,0.6835323,0.5922056,0.6667109,0.14274314,0.8251421,0.43496946,0.8092712,0.5298513,0.76841533,0.7711246,0.7052039,0.541493,0.5194115,0.4509442,0.48037127,0.77129793,0.6192149,0.70074457,0.32038385,0.62743986,0.38068065,0.0019565818,0.0
0.9065595,0.46024227,0.9192699,0.34266335,0.754027,0.2930031,0.5527864,0.62601423,0.60278064,0.66148144,0.32742786,0.76449925,0.76675695,0.9034543,0.5473966,0.7567132,0.80482227,0.75787926,0.5008146,0.5454794,0.43259564,0.5776566,0.77643275,0.37933224,0.6296905,0.2165505,0.62595683,0.40363088,0.0013186506,0.0
0.9703911,0.42343074,0.89723146,0.35323086,0.7291259,0.21439773,0.562242,0.66835696,0.5930263,0.67377657,0.17650497,0.8344313,0.38037124,0.84385675,0.66953444,0.771423,0.78251964,0.69597495,0.40814897,0.5083531,0.4573265,0.5248305,0.7770474,0.6000657,0.7683507,0.20342147,0.65404356,0.41566187,0.0033711814,0.0
0.9364321,0.46544445,0.76772976,0.5221518,0.7245477,0.24855967,0.5296633,0.69177717,0.557015,0.5662344,0.3824225,0.67104006,0.23266527,0.5061517,0.51089936,0.63412213,0.772596,0.79823935,0.70653737,0.5374611,0.46831286,0.5616527,0.7841386,0.490378,0.63162583,0.28507277,0.6922446,0.4273235,0.010489561,1.0
0.89439875,0.40127364,0.9466457,0.14049505,0.7446981,0.20302907,0.556714,0.6733048,0.63840663,0.62416756,0.14903106,0.8366827,0.41739318,0.8215701,0.7462936,0.77861965,0.7729565,0.74291676,0.47076803,0.52316886,0.45897552,0.52372193,0.7749642,0.5112861,0.73406965,0.248605,0.65436494,0.42377168,0.0032285545,0.0
0.84011567,0.35919288,0.94115746,0.27606788,0.72957456,0.2548947,0.54954255,0.6854663,0.5417792,0.67487365,0.23653616,0.8346948,0.40813783,0.828666,0.6084606,0.7564027,0.77078813,0.88266563,0.23646572,0.47437063,0.45561716,0.5532737,0.84424233,0.46383196,0.71911156,0.20862767,0.6716078,0.3861611,0.022204416,0.0
0.79063904,0.6448461,0.44332582,0.8926009,0.642338,0.14355876,0.42086685,0.75517666,0.34108186,0.35253108,0.94071376,0.094641745,0.51680267,0.07425475,0.5024045,0.21449798,0.356203,0.33788392,0.5852511,0.5780036,0.4957586,0.528193,0.8013062,0.22902708,0.6196045,0.41242692,0.7979323,0.5137712,0.00012966082,1.0
0.91191643,0.44246814,0.9306169,0.29561263,0.7541925,0.26387006,0.56752956,0.6746532,0.63695234,0.6487882,0.29022965,0.735308,0.49682224,0.8950639,0.28778204,0.75847346,0.8041442,0.71484095,0.36942667,0.49877238,0.4539839,0.51496667,0.7702353,0.4258954,0.68467927,0.15673368,0.649911,0.4255981,0.00090632914,0.0
0.9427235,0.43660247,0.9182177,0.29232073,0.74155676,0.25303313,0.5575874,0.65781033,0.62657404,0.6583067,0.3223592,0.7620574,0.7454685,0.9010898,0.4950733,0.8076234,0.7880817,0.74083686,0.4667769,0.50573605,0.46326816,0.4430141,0.77613395,0.42700943,0.79854006,0.30717131,0.6550708,0.42795813,0.00025672844,0.0
0.9593017,0.40098357,0.92989093,0.36449194,0.7302088,0.3354266,0.54222786,0.68463534,0.7064748,0.65063363,0.23758315,0.74689364,0.63965976,0.8637316,0.6271608,0.71773946,0.84110904,0.6206051,0.24662115,0.5066186,0.45958558,0.5746237,0.7776701,0.26725677,0.6971681,0.25663784,0.6648768,0.41633448,0.010396205,0.0
0.83810884,0.4630352,0.787195,0.33656585,0.70813084,0.21430826,0.52449864,0.68405545,0.51852614,0.5680318,0.40222073,0.65796036,0.60760653,0.61150473,0.48524117,0.5128215,0.49615636,0.5206159,0.6198836,0.5141291,0.47835848,0.608273,0.7538539,0.39580968,0.64967066,0.2778602,0.632269,0.41422516,0.010927814,1.0
0.91071874,0.45460144,0.93449503,0.38865197,0.7469877,0.29408392,0.5569476,0.6489285,0.5658746,0.6783579,0.06395969,0.85126066,0.6846129,0.7892827,0.45832947,0.80568564,0.7698341,0.72571754,0.42062956,0.50087035,0.48843807,0.5143447,0.7729482,0.36702773,0.7259231,0.31395397,0.6663036,0.41732073,0.0018541499,0.0
0.92373174,0.42956793,0.9130807,0.15813196,0.7410137,0.2041184,0.57195693,0.6677506,0.64785075,0.64406973,0.12019216,0.77267385,0.034751266,0.848996,0.70116913,0.7512318,0.77612084,0.7449375,0.4583662,0.50822264,0.4564858,0.533505,0.7683294,0.49426642,0.6803721,0.10597153,0.67322344,0.40883675,0.00012966082,0.0
0.97929776,0.40060136,0.8583953,0.17996088,0.7775024,0.37181962,0.5439157,0.6840446,0.6076465,0.68127656,0.24663903,0.6905706,0.7353725,0.8807906,0.5846162,0.8595918,0.8027047,0.64919144,0.5458345,0.5223419,0.45004472,0.46400464,0.78316945,0.6005963,0.73663926,0.17351353,0.6521391,0.4131511,0.0017906161,0.0
0.9029616,0.46087223,0.93499905,0.41528165,0.7673383,0.3247682,0.5680576,0.6752057,0.56066597,0.7274966,0.23571147,0.83870065,0.5715362,0.8045083,0.84877765,0.6929643,0.8172221,0.54648095,0.3865341,0.54553723,0.45064497,0.51865107,0.7817557,0.26733938,0.5979144,0.28765136,0.69363886,0.4026714,0.0011838033,0.0
0.8926219,0.43523392,0.95471704,0.3292724,0.736367,0.2960265,0.5598448,0.68065864,0.62325287,0.6661759,0.19924054,0.8657386,0.27296028,0.79540753,0.25839776,0.7167396,0.8080575,0.6710251,0.5396541,0.50962424,0.44911104,0.48004436,0.77484447,0.43820032,0.7310615,0.17324185,0.65055364,0.43144712,0.0017543109,0.0
0.8572704,0.4562952,0.9578458,0.44034198,0.727357,0.2683289,0.5579731,0.6712432,0.6993188,0.7569208,0.200216,0.6363151,0.4282927,0.84959996,0.75556844,0.7964511,0.7976072,0.8050901,0.47504225,0.5507251,0.44814262,0.54054713,0.78272367,0.48694503,0.7334901,0.3576941,0.7203262,0.47138828,0.0019552852,0.0
0.88969916,0.42526156,0.92018306,0.43699,0.71022606,0.38631934,0.58359176,0.6754522,0.5631459,0.6882723,0.13552108,0.81948507,0.4843759,0.7951273,0.5229131,0.78650075,0.780065,0.7573954,0.65645057,0.5039226,0.4478123,0.5064963,0.7821975,0.14769855,0.716904,0.3354811,0.63932824,0.31410047,0.06375682,0.0
0.9535245,0.39111617,0.8477665,0.31718728,0.7861086,0.38848084,0.55745405,0.68376875,0.65085155,0.6590581,0.21704218,0.7297727,0.6955807,0.8963043,0.51324743,0.78802407,0.7898453,0.7388465,0.46014416,0.54213065,0.45176846,0.44798088,0.76671726,0.60363454,0.7609354,0.16281472,0.6480131,0.42177707,0.044674635,0.0
0.96088463,0.40236905,0.90689296,0.3513411,0.72821915,0.2770121,0.55431783,0.67485726,0.6227246,0.6657936,0.12127934,0.8580083,0.58055043,0.8063406,0.65962356,0.7804743,0.7781978,0.706112,0.39970946,0.52448404,0.4604073,0.54571444,0.76790506,0.37242994,0.750845,0.2337074,0.65873384,0.41963518,0.02146535,0.0
0.93031025,0.41040462,0.91160154,0.18122835,0.72209746,0.24077651,0.5601538,0.6696131,0.4779723,0.70801866,0.14893788,0.7641356,0.41083494,0.8220317,0.6538341,0.7102973,0.8255483,0.66542095,0.51645446,0.501265,0.44774616,0.4645292,0.7881627,0.43882212,0.567964,0.17183825,0.6595619,0.43305242,0.0077731665,0.0
0.9254257,0.43368635,0.89945924,0.13021922,0.76463616,0.24512428,0.5731804,0.6684705,0.61818093,0.64605343,0.19224599,0.86267716,0.5251852,0.8254283,0.58209735,0.7751695,0.7467549,0.7846904,0.5378957,0.52005273,0.45650095,0.5414046,0.7593954,0.26244384,0.7182602,0.11756906,0.67468977,0.40646222,0.00012966082,0.0
0.95889604,0.37586543,0.8726484,0.2547629,0.71888465,0.24303687,0.5598447,0.6694934,0.5487604,0.69148195,0.21557224,0.8413853,0.40892124,0.83761615,0.4781769,0.6969799,0.7883821,0.81575125,0.4522206,0.5199091,0.45115203,0.4658404,0.7658176,0.44949734,0.7288291,0.500338,0.6412472,0.41688225,0.040950775,0.0
0.91946685,0.44063827,0.92758834,0.3531015,0.7505435,0.26083222,0.5693085,0.6701663,0.5908198,0.67957324,0.13754167,0.82622176,0.39854413,0.814064,0.5901245,0.70452374,0.8056458,0.6643875,0.54197586,0.52193326,0.45437673,0.5307196,0.7729372,0.45528847,0.6653761,0.22420497,0.66542685,0.40942636,0.0016959636,0.0
0.889499,0.45928353,0.91165584,0.32355574,0.7381453,0.26277113,0.5555517,0.61923146,0.5993472,0.6707276,0.10815658,0.83762044,0.37120867,0.82404417,0.48546603,0.75035065,0.7968833,0.69485277,0.47561118,0.47434622,0.51523745,0.45296344,0.78947794,0.49731928,0.73349005,0.20274839,0.6630377,0.41721037,0.0038249944,0.0
0.87787586,0.45497584,0.92603356,0.27947393,0.733868,0.23725457,0.57170796,0.66107893,0.6288583,0.69898504,0.15144244,0.833352,0.42225003,0.78874904,0.5165335,0.7369818,0.7886395,0.6594386,0.498771,0.5092576,0.4546091,0.5036149,0.77676815,0.56955564,0.65523833,0.28961,0.53132606,0.417705,0.00421657,0.0
0.9187194,0.4247779,0.9645555,0.32064563,0.7172316,0.28076583,0.55518115,0.67518425,0.7010698,0.6391856,0.1479434,0.75979817,0.7856827,0.81957674,0.23917344,0.7414599,0.82325846,0.70882046,0.50409234,0.51126313,0.45274088,0.53027564,0.77206737,0.51715624,0.67591846,0.3823734,0.64830595,0.4129239,0.0071313456,0.0
0.96837133,0.42167506,0.89841723,0.35660052,0.74007183,0.2600788,0.55979174,0.67348266,0.587331,0.67373055,0.2784776,0.90715504,0.54537624,0.8260726,0.44335395,0.7414881,0.7901384,0.6664617,0.45020673,0.5095056,0.4554486,0.5241626,0.77632475,0.4841215,0.77412796,0.20684147,0.65709436,0.4131122,0.0017089297,0.0
0.9249117,0.40878662,0.8979048,0.1167801,0.78123987,0.3881378,0.54956836,0.6893194,0.5581619,0.6694793,0.12742527,0.7935386,0.46642667,0.7897447,0.4667058,0.8483535,0.78149515,0.66255736,0.51480675,0.52157897,0.4623346,0.56425226,0.7654852,0.6244902,0.7106083,0.24181053,0.66579765,0.4286408,0.00096208334,0.0
0.96656823,0.40760496,0.91398233,0.36995858,0.7293042,0.29649922,0.5503885,0.6806715,0.6434763,0.66716564,0.18533121,0.8758636,0.28193077,0.8058696,0.27525166,0.7315745,0.8033701,0.66839886,0.5270986,0.50476974,0.4481127,0.4710701,0.7803211,0.38205427,0.741195,0.17374663,0.66047716,0.4137375,0.0026891655,0.0
0.97641456,0.3964807,0.8568416,0.18232337,0.77638847,0.37242788,0.54474705,0.6838372,0.6073935,0.6806545,0.24668685,0.69066006,0.7365898,0.8812623,0.5853706,0.85994494,0.80275005,0.6499435,0.5442454,0.5266974,0.45063585,0.46251208,0.7814302,0.60103446,0.7340768,0.17243008,0.65130997,0.4143529,0.008115471,0.0
0.9725055,0.39812154,0.89137465,0.2324302,0.7319599,0.2687029,0.54993236,0.67302805,0.60496825,0.6822789,0.3102972,0.7173161,0.7287979,0.88419926,0.51682323,0.85051113,0.81015646,0.64190704,0.53035223,0.5231416,0.45244572,0.4831683,0.7786672,0.2833396,0.71037996,0.18212159,0.6516721,0.4127142,0.011080814,0.0
0.9482726,0.38429245,0.8748365,0.2895508,0.7415129,0.2875483,0.5637689,0.6751075,0.5987615,0.65642303,0.2362661,0.879699,0.52142483,0.83270454,0.70060253,0.68369955,0.83199877,0.503995,0.32212228,0.536273,0.46120816,0.53335154,0.7698747,0.35282856,0.69513977,0.5271015,0.6457972,0.4174236,0.044473663,0.0
0.9324896,0.42501238,0.87659883,0.18342721,0.79545337,0.3715392,0.5580581,0.6858961,0.5681384,0.6633254,0.17185865,0.8159243,0.4811065,0.832541,0.7320002,0.78935105,0.77316594,0.73033,0.5918523,0.52565765,0.4562963,0.50883305,0.77088773,0.6330714,0.69533175,0.60145974,0.6443803,0.40726262,0.0012953116,0.0
0.92072177,0.43220592,0.91686004,0.14953607,0.7499109,0.2298502,0.5720165,0.66973436,0.61783934,0.6453304,0.29511803,0.8733174,0.38876894,0.8364332,0.6082005,0.7358423,0.7745156,0.7188133,0.4417118,0.5145262,0.45895267,0.56149477,0.7687379,0.47880843,0.674695,0.10403885,0.67595655,0.40801597,0.00012966082,0.0
0.96731603,0.38930798,0.9237404,0.25585362,0.70280945,0.25667605,0.54335433,0.67263395,0.62077373,0.6824462,0.3290951,0.7661952,0.90296316,0.8660007,0.54837644,0.7489356,0.7912281,0.8875726,0.35155934,0.507328,0.45231777,0.51437896,0.7772825,0.49915573,0.669159,0.4961173,0.64912707,0.41636318,0.016324298,0.0
0.87913203,0.39681062,0.88771284,0.25196552,0.76985323,0.19518054,0.55556965,0.67909104,0.59273255,0.65475667,0.07373017,0.82276195,0.37607414,0.84368914,0.4947186,0.7830482,0.7834863,0.69056165,0.45404845,0.5293387,0.4592224,0.5123403,0.7742645,0.43213862,0.61976886,0.456353,0.67280537,0.3966063,0.00025932165,0.0
0.9742909,0.4225783,0.88551235,0.29679003,0.7496408,0.2616928,0.5596388,0.67151576,0.59111816,0.6695836,0.1244055,0.85639083,0.6556267,0.822549,0.7091449,0.7905727,0.7709975,0.6579287,0.45715025,0.5133223,0.4501732,0.47160026,0.7800725,0.27480733,0.7284711,0.31741184,0.6526977,0.4126153,0.00011539813,0.0
0.9673804,0.3905114,0.89936143,0.26124185,0.7133699,0.23788118,0.55386716,0.67049474,0.56818575,0.6836005,0.18743601,0.8342302,0.49929747,0.80265987,0.5181193,0.7830405,0.82456094,0.53469723,0.5012165,0.52702534,0.45837116,0.52649164,0.776746,0.5551206,0.73766553,0.22412427,0.6542047,0.4170436,0.017854296,0.0
0.9689732,0.40636352,0.91384965,0.3155606,0.72409004,0.28100502,0.54766047,0.67992836,0.6321395,0.67127436,0.22103876,0.845253,0.26176852,0.82499576,0.54593974,0.788443,0.78312147,0.7225925,0.4692672,0.5059748,0.4549128,0.51360273,0.77995896,0.38707033,0.70471597,0.35251132,0.6551887,0.412662,0.0011008204,0.0
0.898426,0.43727642,0.9261764,0.2716903,0.74103945,0.2370398,0.5720054,0.6671904,0.5820634,0.689165,0.29385546,0.8682826,0.5152026,0.8168756,0.5778893,0.789094,0.76563394,0.71193266,0.48949164,0.5209359,0.4504796,0.49087963,0.7763553,0.5343396,0.6512229,0.2782294,0.6539976,0.41317648,0.011668177,0.0
